,ast,bs,defr,dk,dkA,ef,fb,fg,fgA,fgtA,fo,foul,ft,ftA,gd,offr,pp,ppA,pscore,stl,tf,threep,threepA,to,wft,woft,rb,score,trueShooting,astRatio,rebRatio,home_away,gmkey,tcode
2946,1.0000,0.0000,1.6667,0.0000,0.0000,0.0000,0.0000,0.6667,1.3333,3.0000,0.0000,1.0000,1.0000,1.3333,0.0000,0.0000,0.6667,1.0000,1.3333,0.6667,0.0000,0.3333,1.6667,0.0000,0.3333,0.6667,1.6667,3.3333,0.5137406388918558,7.763975143432617,165.91056315104166,2,S25G01N209,10
2947,1.3333,0.0000,3.0000,0.0000,0.3333,0.0000,0.0000,4.0000,7.0000,7.6667,0.0000,2.0000,4.0000,4.6667,0.0000,3.0000,4.0000,6.0000,8.0000,1.0000,0.0000,0.6667,0.6667,2.0000,1.3333,0.6667,6.0000,14.0000,0.4994674324989319,21.06033992767334,530.0132039388021,1,S25G01N209,60
2948,1.5000,0.0000,5.0000,1.5000,1.5000,0.0000,0.0000,8.5000,12.0000,12.0000,0.0000,1.0000,1.5000,3.0000,0.0000,1.0000,8.0000,11.0000,16.0000,1.5000,0.0000,0.0000,0.0000,1.5000,1.0000,0.0000,6.0000,18.5000,0.8348214328289032,5.060728549957275,1012.7566833496094,2,S25G01N210,50
2949,1.6667,0.0000,1.3333,0.3333,0.3333,0.0000,0.0000,2.3333,5.0000,7.0000,0.0000,1.0000,0.3333,0.3333,0.0000,1.3333,2.0000,4.0000,4.0000,0.0000,0.0000,0.3333,2.0000,1.0000,0.3333,0.6667,2.6667,6.0000,0.44508301218350727,19.4160582224528,452.3766225179036,1,S25G01N210,55
2950,1.0000,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,0.6667,1.3333,3.0000,0.0000,1.0000,1.3333,1.6667,0.0000,0.6667,0.6667,1.0000,1.3333,0.6667,0.0000,0.6667,1.6667,1.0000,1.0000,0.0000,1.0000,4.6667,0.3918972412745158,22.55594825744629,240.71685791015625,1,S25G01N211,10
2951,2.0000,0.6667,3.0000,0.3333,0.3333,0.0000,0.0000,2.3333,5.0000,6.0000,0.0000,3.3333,0.6667,1.3333,0.0000,0.6667,2.3333,3.3333,4.6667,0.3333,0.0000,0.3333,1.0000,1.6667,1.6667,1.6667,3.6667,6.3333,0.38424036900202435,18.18181864420573,422.5998077392578,2,S25G01N211,30
2952,1.0000,0.3333,4.0000,0.0000,0.0000,0.0000,0.0000,2.3333,3.6667,6.3333,0.0000,2.3333,0.3333,1.3333,0.0000,1.0000,2.3333,3.3333,4.6667,0.6667,0.0000,0.6667,2.6667,1.6667,0.3333,2.0000,5.0000,7.0000,0.4808848698933919,11.674173990885416,480.9512634277344,2,S25G01N212,60
2953,2.3333,0.6667,3.6667,1.0000,1.0000,0.0000,0.0000,3.6667,8.3333,10.3333,0.0000,2.0000,3.3333,3.6667,0.0000,1.6667,3.6667,7.3333,7.3333,0.6667,0.0000,0.3333,2.0000,0.3333,1.0000,1.0000,5.3333,11.6667,0.18914828697840372,26.049240112304688,546.3101501464844,1,S25G01N212,65
2954,1.6667,1.0000,2.6667,1.0000,1.0000,0.0000,0.0000,3.6667,4.6667,5.0000,0.0000,1.6667,1.3333,1.6667,0.0000,2.0000,3.0000,3.3333,6.0000,0.3333,0.0000,0.3333,0.3333,2.3333,1.3333,0.3333,4.6667,9.6667,0.9975298444430033,14.570945103963217,467.60701243082684,1,S25G01N213,16
2955,1.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,2.0000,5.0000,8.0000,0.0000,2.5000,1.0000,2.5000,0.0000,1.0000,2.0000,5.0000,4.0000,1.0000,0.0000,1.5000,3.0000,1.0000,0.5000,2.0000,3.5000,9.5000,0.5714285671710968,7.042253494262695,432.56982421875,2,S25G01N213,35
2956,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,3.0000,4.5000,4.5000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,3.0000,4.0000,6.0000,0.5000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,2.0000,6.0000,0.3333333432674408,0.0,207.53138732910156,1,S25G01N214,06
2957,0.3333,0.6667,2.0000,0.6667,0.6667,0.0000,0.0000,5.0000,7.0000,7.0000,0.0000,1.3333,1.3333,1.6667,0.0000,1.3333,4.0000,5.0000,8.0000,0.0000,0.0000,0.0000,0.0000,1.3333,1.0000,0.3333,3.3333,11.3333,0.5003473957379659,1.7253278096516926,606.2222290039062,2,S25G01N214,10
2958,3.6667,0.3333,2.0000,0.0000,0.0000,0.0000,0.0000,2.0000,4.0000,7.0000,0.0000,1.6667,2.3333,3.6667,0.0000,0.3333,1.6667,2.6667,3.3333,0.6667,0.0000,1.3333,3.0000,3.0000,1.0000,0.6667,2.3333,10.3333,0.38153960307439166,15.488377412160238,195.99848175048828,1,S25G01N215,30
2959,1.3333,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2.6667,3.6667,3.6667,0.0000,3.0000,1.0000,1.0000,0.0000,1.0000,1.6667,1.6667,3.3333,1.3333,0.0000,0.0000,0.0000,0.3333,3.0000,0.0000,2.0000,6.3333,0.5658082962036133,36.563307444254555,223.6198527018229,2,S25G01N215,70
2960,2.0000,0.0000,2.6667,0.3333,0.3333,0.0000,0.0000,2.0000,4.3333,8.0000,0.0000,2.3333,0.3333,1.6667,0.3333,1.0000,2.0000,4.3333,4.0000,1.6667,0.0000,2.0000,3.6667,1.3333,1.0000,1.3333,3.6667,10.3333,0.6066920260588328,15.563075383504232,375.69676971435547,1,S25G01N216,35
2961,1.6667,1.6667,3.3333,0.3333,0.3333,0.0000,0.0000,1.6667,2.6667,4.0000,0.0000,2.0000,1.3333,3.6667,0.0000,1.0000,1.6667,2.6667,3.3333,1.3333,0.0000,0.3333,1.3333,1.0000,1.0000,1.0000,4.3333,5.6667,0.4466966986656189,20.833333333333332,469.9039815266927,2,S25G01N216,60
2962,1.6667,0.3333,3.0000,0.3333,0.3333,0.0000,0.0000,0.6667,2.3333,3.6667,0.0000,1.6667,0.3333,0.6667,0.0000,0.3333,0.3333,2.0000,0.6667,0.6667,0.0000,0.6667,1.3333,1.0000,1.0000,0.6667,3.3333,3.6667,0.30327868461608887,45.588235219319664,640.8547770182291,2,S25G01N217,16
2963,2.0000,0.6667,3.0000,1.0000,1.0000,0.0000,0.0000,4.0000,8.3333,10.0000,0.0000,1.6667,1.0000,1.6667,0.0000,1.6667,4.0000,7.0000,8.0000,1.3333,0.0000,0.3333,1.6667,1.6667,1.0000,0.6667,4.6667,10.0000,0.4795435070991516,12.397372563680014,601.9500630696615,1,S25G01N217,50
2964,2.3333,0.6667,4.3333,0.3333,0.3333,0.0000,0.0000,2.3333,3.6667,6.3333,0.0000,2.0000,1.0000,1.6667,0.0000,0.6667,2.3333,3.3333,4.6667,0.6667,0.0000,0.6667,2.6667,1.3333,1.0000,1.0000,5.0000,7.6667,0.5258207221825918,25.344948768615723,901.4781087239584,1,S25G01N218,65
2965,0.3333,0.6667,4.6667,0.6667,0.6667,0.0000,0.0000,1.3333,4.3333,5.3333,0.0000,2.3333,0.6667,0.6667,0.0000,2.0000,1.3333,2.6667,2.6667,0.6667,0.0000,0.0000,1.0000,1.6667,1.6667,0.6667,6.6667,3.3333,0.25645995140075684,6.666666666666667,1185.5028889973958,2,S25G01N218,70
2966,0.6667,1.0000,3.6667,0.3333,0.6667,0.0000,0.0000,2.6667,6.0000,7.3333,0.0000,3.3333,2.0000,2.6667,0.3333,2.6667,2.3333,4.6667,4.6667,0.6667,0.0000,0.3333,1.3333,1.3333,2.3333,1.0000,6.3333,8.3333,0.44559137523174286,7.610350290934245,718.6742960611979,2,S25G01N219,06
